Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
28,"A Maria","Penggunaan jaringan syaraf tiruan backpropagation untuk seleksi penerimaan mahasiswa baru pada jurusan teknik komputer di Politeknik Negeri Sriwijaya",2013,"","eprints.undip.ac.id","http://eprints.undip.ac.id/39239/","https://scholar.google.com/scholar?cites=11986966660293067370&as_sdt=2005&sciodt=0,5&hl=en",1,"2019-03-28","","","","",,,,,28,4.67,28,1,6
19,"M Febriana, F Arina, R Ekawati","Peramalan jumlah permintaan produksi menggunakan metode jaringan syaraf tiruan (JST) backpropagation",2013,"Jurnal Teknik Industri Untirta","jurnal.untirta.ac.id","http://jurnal.untirta.ac.id/index.php/jti/article/view/140","https://scholar.google.com/scholar?cites=12721201527900584123&as_sdt=2005&sciodt=0,5&hl=en",2,"2019-03-28","","","","",,,,,19,3.17,6,3,6
18,"TWA Putra","Pengenalan Wajah dengan Matriks Kookurensi aras keabuan dan jaringan syaraf tiruan Probabilistik",2013,"Universitas Diponegoro Semarang","academia.edu","http://www.academia.edu/download/40765112/Jurnal_Sistem_Informasi_Bisnis___022013-Universitas_Diponegoro.pdf","https://scholar.google.com/scholar?cites=7777610827283229253&as_sdt=2005&sciodt=0,5&hl=en",3,"2019-03-28","PDF","","","",,,,,18,3.00,18,1,6
15,"ZA Matondang","Jaringan Syaraf Tiruan Dengan Algoritma Backpropagation Untuk Penentuan Kelulusan Sidang Skripsi",2013,"Pelita Informatika: Informasi dan …","ejurnal.stmik-budidarma.ac.id","https://ejurnal.stmik-budidarma.ac.id/index.php/pelita/article/view/213","https://scholar.google.com/scholar?cites=7971413415821311803&as_sdt=2005&sciodt=0,5&hl=en",4,"2019-03-28","","","","",,,,,15,2.50,15,1,6
12,"MA Agmalaro, A Kustiyo, AR Akbar","Identifikasi Tanaman Buah Tropika Berdasarkan Tekstur Permukaan Daun Menggunakan Jaringan Syaraf Tiruan",2013,"Jurnal Ilmu Komputer dan Agri …","jurnal.ipb.ac.id","http://jurnal.ipb.ac.id/index.php/jika/article/view/7996","https://scholar.google.com/scholar?cites=17013686163722070346&as_sdt=2005&sciodt=0,5&hl=en",5,"2019-03-28","","","","",,,,,12,2.00,4,3,6
11,"S Herawati","Peramalan harga saham menggunakan integrasi empirical mode decomposition dan jaringan syaraf tiruan",2013,"Jurnal Ilmiah Mikrotek","kompetensi.trunojoyo.ac.id","http://kompetensi.trunojoyo.ac.id/jim/article/viewFile/163/160","https://scholar.google.com/scholar?cites=12662651092479851073&as_sdt=2005&sciodt=0,5&hl=en",6,"2019-03-28","PDF","","","",,,,,11,1.83,11,1,6
10,"RW Purnamasari","Implementasi jaringan syaraf tiruan backpropagation sebagai sistem deteksi penyakit tuberculosis (TBC)",2013,"","lib.unnes.ac.id","http://lib.unnes.ac.id/id/eprint/19094","https://scholar.google.com/scholar?cites=11220564183163899451&as_sdt=2005&sciodt=0,5&hl=en",7,"2019-03-28","","","","",,,,,10,1.67,10,1,6
6,"AI Bekalani, Y Arman, MI Jumarang","Prediksi Tinggi Signifikan Gelombang Laut Di Sebagian Wilayah Perairan Indonesia Menggunakan Jaringan Syaraf Tiruan Metode Propagasi Balik",2013,"Prisma Fisika","jurnal.untan.ac.id","http://jurnal.untan.ac.id/index.php/jpfu/article/view/1421","https://scholar.google.com/scholar?cites=13786862924501684405&as_sdt=2005&sciodt=0,5&hl=en",8,"2019-03-28","","","","",,,,,6,1.00,2,3,6
5,"DP Anggriningrum, P Hendikawati…","Perbandingan Prediksi Harga Saham dengan Menggunakan Jaringan Syaraf Tiruan Backpropagation dan ARIMA",2013,"Unnes Journal of …","journal.unnes.ac.id","http://journal.unnes.ac.id/sju/index.php/ujm/article/view/3249","https://scholar.google.com/scholar?cites=16247459648069337647&as_sdt=2005&sciodt=0,5&hl=en",9,"2019-03-28","","","","",,,,,5,0.83,2,3,6
5,"A Sholahuddin, S Hadi","Penerapan Jaringan Syaraf Tiruan Pada Pengenalan Pola Robot Line Follower",2013,"Prosiding Seminar Nasional Sains dan …","digilib.batan.go.id","http://digilib.batan.go.id/ppin/katalog/file/1858-3601-2013-_381-386.pdf","https://scholar.google.com/scholar?cites=4809804493216554143&as_sdt=2005&sciodt=0,5&hl=en",10,"2019-03-28","PDF","","","",,,,,5,0.83,3,2,6
