Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
0,"D Riminarsih, CM Karyati","Implementasi Intensity Transfer Function (ITF) Untuk Peningkatan Intensitas Citra Medis Hasil Pemeriksaan MRI",2017,"Jurnal Ilmiah KOMPUTASI","ejournal.jak-stik.ac.id","http://ejournal.jak-stik.ac.id/index.php/komputasi/article/viewArticle/2195","",1,"2019-10-19","","","","",,,,,0,0.00,0,2,2
2,"E Varijki, BTJ Matrik","Segmentasi Citra Mri Menggunakan Deteksi Tepi Untuk Identifikasi Kanker Payudara",2017,"Jurnal …","journal.universitasbumigora.ac.id","https://journal.universitasbumigora.ac.id/index.php/matrik/article/download/38/39","https://scholar.google.com/scholar?cites=7650681395498315013&as_sdt=2005&sciodt=0,5&hl=en",2,"2019-10-19","PDF","","","",,,,,2,1.00,1,2,2
0,"MA Hariyadi","Segmentasi Paru-Paru pada Citra X-Ray Thorax Menggunakan Distance Regularized Levelset Evolution (DRLSE)",2017,"MATICS","103.17.76.13","http://103.17.76.13/index.php/saintek/article/view/4130","",3,"2019-10-19","","","","",,,,,0,0.00,0,1,2
2,"N Himmi","Korelasi Self Efficacy Terhadap Kemampuan Penalaran Matematis Mahasiswa Semester Pendek Mata Kuliah Trigonometri UNRIKA TA 2016/2017",2017,"PYTHAGORAS: Jurnal Program Studi Pendidikan …","journal.unrika.ac.id","https://journal.unrika.ac.id/index.php/jurnalphythagoras/article/view/941","https://scholar.google.com/scholar?cites=13584169296504073405&as_sdt=2005&sciodt=0,5&hl=en",4,"2019-10-19","","","","",,,,,2,1.00,2,1,2
0,"DY Alam","Perbandingan Parameter Waktu Relaksasi Transversal PROPELLER dan Waktu Relaksasi Transversal FLAIR pada Citra MRI (Magnetic Resonance Imaging)",2017,"","103.195.142.17","http://103.195.142.17/handle/123456789/23542","",5,"2019-10-19","","","","",,,,,0,0.00,0,1,2
0,"S Ilyas","Komperasi Dosis pada Pemeriksaan CT Head Trauma dan Head Trauma 3D menggunakan Thermoluminence Dosimetri (TLD) di Rumah Sakit Umum Imelda Pekerja …",2017,"","repositori.usu.ac.id","http://repositori.usu.ac.id/handle/123456789/3135","",6,"2019-10-19","","","","",,,,,0,0.00,0,1,2
0,"BD Junita","EKSTRAKSI FITUR DAN KLASIFIKASI MENGGUNAKAN METODE GLCM DAN SVM PADA CITRA MAMMOGRAM UNTUK IDENTIFIKASI KANKER PAYUDARA",2017,"Jurnal Ilmiah Teknologi dan Rekayasa","ejournal.gunadarma.ac.id","http://www.ejournal.gunadarma.ac.id/index.php/tekno/article/view/1603","",7,"2019-10-19","","","","",,,,,0,0.00,0,1,2
1,"I Fatimah","Synthesis of Metal and Metal Oxide Nanoparticles Using Plant Extract: a Review",2017,"Jurnal Eksakta UII","neliti.com","https://www.neliti.com/publications/78203/synthesis-of-metal-and-metal-oxide-nanoparticles-using-plant-extract-a-review","https://scholar.google.com/scholar?cites=16962500061341156842&as_sdt=2005&sciodt=0,5&hl=en",8,"2019-10-19","","","","",,,,,1,0.50,1,1,2
0,"G Maslebu, J Muninggar, SA Hapsara","Estimasi Resiko Radiasi Janin pada Pemeriksaan Radiografi Pelvis",2017,"Jurnal Fisika Flux: Jurnal …","ppjp.ulm.ac.id","https://ppjp.ulm.ac.id/journal/index.php/f/article/view/3579","",9,"2019-10-19","","","","",,,,,0,0.00,0,3,2
0,"I Irawan","PROTOTIPE SISTEM PENGENALAN WAJAH MENGGUNAKAN ALGORITMA EIGENFACE DAN METODE CBIR",2017,"Jurnal Processor","ejournal.stikom-db.ac.id","http://ejournal.stikom-db.ac.id/index.php/processor/article/view/172","",10,"2019-10-19","","","","",,,,,0,0.00,0,1,2
