Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
3,"A Fadlil, I Riadi, S Aji, UA Dahlan","Pengembangan Sistem Pengamanan Jaringan Komputer Berdasarkan Analisis Forensik Jaringan",2017,"Jurnal Ilmu Teknik Elektro …","researchgate.net","https://www.researchgate.net/profile/Imam_Riadi/publication/318670501_Pengembangan_Sistem_Pengaman_Jaringan_Komputer_Berdasarkan_Analisis_Forensik_Jaringan/links/5976a94baca2728d02706ac8/Pengembangan-Sistem-Pengaman-Jaringan-Komputer-Berdasarkan-Analisis-Forensik-Jaringan.pdf","https://scholar.google.com/scholar?cites=13084655760771747294&as_sdt=2005&sciodt=0,5&hl=en",1,"2019-11-18","PDF","","","",,,,,3,1.50,1,4,2
1,"N Fahriani, PAR Devi, D Aditama","Alternatif Penanganan Jenis Serangan Pencurian Data Pada Jaringan Komputer",2017,"no. November","file-filkom.ub.ac.id","http://file-filkom.ub.ac.id/fileupload/assets/upload/file/PTIIK/jurnal/2016120044/2018-06/IN/DR00004201806_FIN.pdf","https://scholar.google.com/scholar?cites=6890553094792360173&as_sdt=2005&sciodt=0,5&hl=en",2,"2019-11-18","PDF","","","",,,,,1,0.50,0,3,2
4,"AC Dewi, E Nugroho","Penyusunan Tata Kelola Keamanan Informasi Pada Produksi Film Animasi (Kasus di PT. XX)",2017,"Prosiding SNATIF","jurnal.umk.ac.id","https://jurnal.umk.ac.id/index.php/SNA/article/view/1284","https://scholar.google.com/scholar?cites=7901452770324847150&as_sdt=2005&sciodt=0,5&hl=en",3,"2019-11-18","","","","",,,,,4,2.00,2,2,2
2,"T Tamsir Ariyadi","Desain Keamanan DHCP Snooping Untuk Mengurangi Serangan Local Area Network (LAN)",2017,"Jurnal Sistem Komputer Musi Rawas …","eprints.binadarma.ac.id","http://eprints.binadarma.ac.id/3565/","https://scholar.google.com/scholar?cites=9617572610622223250&as_sdt=2005&sciodt=0,5&hl=en",4,"2019-11-18","","","","",,,,,2,1.00,2,1,2
0,"D Wahyudi","Keamanan Jaringan Komputer: Actual Exploit",2017,"Keamanan Jaringan Komputer: Actual Exploit","edocs.ilkom.unsri.ac.id","http://edocs.ilkom.unsri.ac.id/1042/","",5,"2019-11-18","","","","",,,,,0,0.00,0,1,2
4,"AM Elu","Rancang Bangun Aplikasi Pendeteksian Vulnerability Structured Query Language (Sql) Injection Untuk Keamanan Website",2017,"Jurnal Teknologi Informasi Respati","jti.respati.ac.id","http://jti.respati.ac.id/index.php/jurnaljti/article/view/53","https://scholar.google.com/scholar?cites=4777248263786958717&as_sdt=2005&sciodt=0,5&hl=en",6,"2019-11-18","","","","",,,,,4,2.00,4,1,2
1,"S Andayani, DS Agista","Kriptografi Klasik Teknik Subsitusi Untuk Keamanan Data Menggunakan Vb. Net 2008",2017,"Matrix: Jurnal Manajemen Teknologi dan …","ojs.pnb.ac.id","http://ojs.pnb.ac.id/index.php/matrix/article/view/465","https://scholar.google.com/scholar?cites=8976759516433283715&as_sdt=2005&sciodt=0,5&hl=en",7,"2019-11-18","","","","",,,,,1,0.50,1,2,2
1,"A Rahim","RANCANG MODEL SISTEM KEAMANAN MENGGUNAKAN INTRUSION PREVENTIONSYSTEM DENGAN METODE RULE BASED: STUDI KASUS KPDE PROVINSI …",2017,"Jurnal Ilmiah Media Sisfo","ejournal.stikom-db.ac.id","http://ejournal.stikom-db.ac.id/index.php/mediasisfo/article/view/226","https://scholar.google.com/scholar?cites=11802440369030895042&as_sdt=2005&sciodt=0,5&hl=en",8,"2019-11-18","","","","",,,,,1,0.50,1,1,2
0,"TA Cahyanto","Praktikum Mata Kuliah Keamanan Komputer",2017,"","osf.io","https://osf.io/preprints/inarxiv/xjqw9/","",9,"2019-11-18","","","","",,,,,0,0.00,0,1,2
0,"S Suryayusra, M Ulfa","PENGEMBANGAN SISTEM KEAMANAN JARINGAN KOMPUTER BERBASIS MIKROTIK PADA SMK NEGERI 1 INDRALAYA UTARA",2017,"Prosiding SNaPP: Sains …","proceeding.unisba.ac.id","http://proceeding.unisba.ac.id/index.php/sains_teknologi/article/view/908","",10,"2019-11-18","","","","",,,,,0,0.00,0,2,2
