Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
339,"A Dana, L Setiawati","Sistem Informasi Akuntansi",2011,"Yogyakarta [ID]: Andi","ayuliana_st.staff.gunadarma.ac.id","http://ayuliana_st.staff.gunadarma.ac.id/Downloads/files/26378/Pertemuan+05-Computer+Based+Information+System.pdf","https://scholar.google.com/scholar?cites=11146316949523723661&as_sdt=2005&sciodt=0,5&hl=en",1,"2019-03-24","PDF","","","",,,,,339,42.38,170,2,8
55,"E Indrayani","Pengelolaan sistem informasi akademik perguruan tinggi berbasis Teknologi Informasi Dan Komunikasi (TIK)",2011,"Jurnal Penelitian Pendidikan","jurnal.upi.edu","http://jurnal.upi.edu/file/5-Etin_Indrayani.pdf","https://scholar.google.com/scholar?cites=2237707544325139789&as_sdt=2005&sciodt=0,5&hl=en",2,"2019-03-24","PDF","","","",,,,,55,6.88,55,1,8
160,"S Eniyati","Perancangan Sistem Pendukung Pengambilan Keputusan untuk Penerimaan Beasiswa dengan Metode SAW (Simple Additive Weighting)",2011,"Dinamik","unisbank.ac.id","https://www.unisbank.ac.id/ojs/index.php/fti1/article/view/364","https://scholar.google.com/scholar?cites=17336721671647350803&as_sdt=2005&sciodt=0,5&hl=en",3,"2019-03-24","","","","",,,,,160,20.00,160,1,8
41,"Y Wiharto","Sistem Informasi Akademik Berbasis SMS Gateway",2011,"Jurnal Teknologi Dan Informatika (Teknomatika)","","","https://scholar.google.com/scholar?cites=8558991517256584306&as_sdt=2005&sciodt=0,5&hl=en",4,"2019-03-24","CITATION","","","",,,,,41,5.13,41,1,8
42,"SS Haryanti","Rancang Bangun Sistem Informasi E-Commerce Untuk Usaha Fashion Studi Kasus Omah Mode Kudus",2011,"Speed-Sentra Penelitian Engineering dan Edukasi","portal.ejurnal.net","http://portal.ejurnal.net/index.php/speed/article/view/412","https://scholar.google.com/scholar?cites=5357820252412970054&as_sdt=2005&sciodt=0,5&hl=en",5,"2019-03-24","","","","",,,,,42,5.25,42,1,8
39,"A Ibrahim","Pengembangan Sistem Informasi Monitoring Tugas Akhir Berbasis Short Message Service (SMS) Gateway di Fasilkom Unsri",2011,"Jurnal JUSI","academia.edu","http://www.academia.edu/download/40385040/08-JUSI-Vol-1-No-2-_Pengembangan-Sistem-Informasi-Monitoring-TA-Berbasis-SMS-di-Fasilkom-Unsri.pdf","https://scholar.google.com/scholar?cites=9095297437709686744&as_sdt=2005&sciodt=0,5&hl=en",6,"2019-03-24","PDF","","","",,,,,39,4.88,39,1,8
33,"B Kurniawan","Enterprise architecture planning sistem informasi pada perguruan tinggi swasta dengan zachman framework",2011,"Majalah Ilmiah UNIKOM","repository.unikom.ac.id","https://repository.unikom.ac.id/id/eprint/30526","https://scholar.google.com/scholar?cites=11426434084320841773&as_sdt=2005&sciodt=0,5&hl=en",7,"2019-03-24","","","","",,,,,33,4.13,33,1,8
25,"S Pebrianto","Pembangunan Sistem Informasi Perpustakaan Pada Perpustakaan Umum Kabupaten Pacitan",2011,"Speed-Sentra Penelitian Engineering dan Edukasi","ijns.org","http://www.ijns.org/journal/index.php/speed/article/view/1255","https://scholar.google.com/scholar?cites=16994179901760749439&as_sdt=2005&sciodt=0,5&hl=en",8,"2019-03-24","","","","",,,,,25,3.13,25,1,8
23,"K Nasikin","Pengembangan Sistem Informasi Akademis Dan Keuangan Di MAN 2 Pati",2011,"Speed-Sentra Penelitian Engineering dan Edukasi","portal.ejurnal.net","http://portal.ejurnal.net/index.php/speed/article/view/498","https://scholar.google.com/scholar?cites=17292372012783174851&as_sdt=2005&sciodt=0,5&hl=en",9,"2019-03-24","","","","",,,,,23,2.88,23,1,8
19,"Y Utama","Sistem Informasi Berbasis Web Jurusan Sistem Informasi Fakultas Ilmu Komputer Universitas Sriwijaya",2011,"Jurnal Sistem Informasi","ejournal.unsri.ac.id","https://ejournal.unsri.ac.id/index.php/jsi/article/view/738","https://scholar.google.com/scholar?cites=869022779248918749&as_sdt=2005&sciodt=0,5&hl=en",10,"2019-03-24","","","","",,,,,19,2.38,19,1,8
22,"NAYRSMK Al, I Tegal","Pembangunan Sistem Informasi Penerimaan Siswa Baru Di Sekolah Menengah Kejuruan Al-Irsyad Tegal",2011,"Speed-Sentra Penelitian Engineering dan …","ejurnal.net","http://ejurnal.net/portal/index.php/speed/article/view/500","https://scholar.google.com/scholar?cites=14833605935661980241&as_sdt=2005&sciodt=0,5&hl=en",11,"2019-03-24","","","","",,,,,22,2.75,11,2,8
17,"R Hanifah, RR Isnanto, Y Christiyono","Simulasi Sistem Informasi Geografis (SIG) Pemantauan Posisi Kendaraan Via SMS Gateway",2011,"","eprints.undip.ac.id","http://eprints.undip.ac.id/28255/","https://scholar.google.com/scholar?cites=14755573052314368809&as_sdt=2005&sciodt=0,5&hl=en",12,"2019-03-24","","","","",,,,,17,2.13,6,3,8
19,"HD Erinawati","Pembangunan Sistem Informasi Pembayaran Sekolah Pada Sekolah Menegah Atas (SMA) Negeri 1 Rembang Berbasis Web",2011,"Speed-Sentra Penelitian Engineering dan Edukasi","ejurnal.net","http://ejurnal.net/portal/index.php/speed/article/view/817","https://scholar.google.com/scholar?cites=8135548957187226631&as_sdt=2005&sciodt=0,5&hl=en",13,"2019-03-24","","","","",,,,,19,2.38,19,1,8
30,"AI Setyorini, T Dewayanto","… Anggaran Waktu, Dan Pengalaman Auditor Terhadap Kualitas Audit Dengan Variabel Moderating Pemahaman Terhadap Sistem Informasi (Studi Empiris Pada …",2011,"","eprints.undip.ac.id","http://eprints.undip.ac.id/26838/","https://scholar.google.com/scholar?cites=1482334177243038277&as_sdt=2005&sciodt=0,5&hl=en",14,"2019-03-24","","","","",,,,,30,3.75,15,2,8
15,"R Saputra","Sistem Informasi Geografis Pencarian Rute Optimum Obyek Wisata Kota Yogyakarta Dengan Algoritma Floyd-Warshall",2011,"Jurnal Matematika","eprints.undip.ac.id","http://eprints.undip.ac.id/28267/1/4._Ragil.pdf","https://scholar.google.com/scholar?cites=14586591642671435026&as_sdt=2005&sciodt=0,5&hl=en",15,"2019-03-24","PDF","","","",,,,,15,1.88,15,1,8
18,"SWKW Kartikasari","Sistem Informasi Pengelolaan Surat Masuk Dan Surat Keluar Pada Unit Perlaksanaan Teknis Taman Kanak–Kanak Dan Sekolah Dasar Kecamatan Pringkuku",2011,"Speed-Sentra Penelitian Engineering dan …","portal.ejurnal.net","http://portal.ejurnal.net/index.php/speed/article/view/414","https://scholar.google.com/scholar?cites=6980075470985204111&as_sdt=2005&sciodt=0,5&hl=en",16,"2019-03-24","","","","",,,,,18,2.25,18,1,8
12,"DT Yulianti, MC Patria","Audit Sistem Informasi Sumber Daya Manusia Pada PT X Menggunakan Cobit Framework 4.1",2011,"Jurnal Sistem Informasi","academia.edu","http://www.academia.edu/download/36117617/Audit_Sistem_Informasi_Sumber_Daya_Manusia-libre.pdf","https://scholar.google.com/scholar?cites=12221873246052778854&as_sdt=2005&sciodt=0,5&hl=en",17,"2019-03-24","PDF","","","",,,,,12,1.50,6,2,8
9,"BD Nugroho, I Azhari","Sistem Informasi Inventori FADEGORETAS!!™ Berbasis Barcode",2011,"Yogyakarta: Universitas Ahmad Dahlan","academia.edu","http://www.academia.edu/download/34118791/12-JUSI-Vol-1-No-2-_Sistem-Informasi-Inventori.pdf","https://scholar.google.com/scholar?cites=934101973870812439&as_sdt=2005&sciodt=0,5&hl=en",18,"2019-03-24","PDF","","","",,,,,9,1.13,5,2,8
10,"JP Hapsari, W Wahyudi, A Hidayatno","Aplikasi Pengenalan Suara dalam Pengaksesan Sistem Informasi Akademik",2011,"","eprints.undip.ac.id","http://eprints.undip.ac.id/25592/","https://scholar.google.com/scholar?cites=17677021988205140701&as_sdt=2005&sciodt=0,5&hl=en",19,"2019-03-24","","","","",,,,,10,1.25,3,3,8
27,"MA Effendi, BE Purnama","Perancangan Sistem Layanan Informasi Akademik Berbasis Short Message Service",2011,"Speed-Sentra Penelitian Engineering …","portal.ejurnal.net","http://portal.ejurnal.net/index.php/speed/article/view/422","https://scholar.google.com/scholar?cites=10313872047485436508&as_sdt=2005&sciodt=0,5&hl=en",20,"2019-03-24","","","","",,,,,27,3.38,14,2,8
12,"DH Pertiwi","Desain Dan Implementasi Sistem Informasi Perpustakaan Berbasis Web Dengan MVC (Model View Controler)",2011,"Jurnal Teknologi Informatika (TEKNOMATIKA)","","","https://scholar.google.com/scholar?cites=6700472251319238195&as_sdt=2005&sciodt=0,5&hl=en",21,"2019-03-24","CITATION","","","",,,,,12,1.50,12,1,8
14,"T Wahyuni","Uji Empiris Model Delone dan Mclean Terhadap Kesuksesan Sistem Informasi Manajemen Daerah (SIMDA)",2011,"Jurnal BPPK: Badan Pendidikan dan …","jurnal.bppk.kemenkeu.go.id","https://jurnal.bppk.kemenkeu.go.id/jurnalbppk/article/view/51","https://scholar.google.com/scholar?cites=7930904069303536462&as_sdt=2005&sciodt=0,5&hl=en",22,"2019-03-24","","","","",,,,,14,1.75,14,1,8
249,"L Puspitawati, SD Anggadini","Sistem Informasi Akuntansi",2011,"Yogyakarta: Graha Ilmu","","","https://scholar.google.com/scholar?cites=942508690651674273&as_sdt=2005&sciodt=0,5&hl=en",23,"2019-03-24","CITATION","","","",,,,,249,31.13,125,2,8
12,"R Andika","Penerapan CI (codeigniter) dalam pengembangan sistem informasi manajemen surat dan pengarsipan (studi kasus: PT. Semen Padang)",2011,"","repository.uinjkt.ac.id","http://repository.uinjkt.ac.id/dspace/handle/123456789/5586","https://scholar.google.com/scholar?cites=17769946162852237814&as_sdt=2005&sciodt=0,5&hl=en",24,"2019-03-24","","","","",,,,,12,1.50,12,1,8
13,"I Swastikayana","Sistem Informasi Geografis Berbasis Web Untuk Pemetaan Pariwisata Kabupaten Gianyar (Studi Kasus Pada Dinas Pariwisata Kabupaten Gianyar)",2011,"","UPN"" Veteran"" Yogyakarta","","https://scholar.google.com/scholar?cites=11889643410005178394&as_sdt=2005&sciodt=0,5&hl=en",25,"2019-03-24","CITATION","","","",,,,,13,1.63,13,1,8
23,"DANJS Adelia","Implementasi Customer Relationship Management (CRM) pada Sistem Reservasi Hotel Berbasis Website dan Desktop",2011,"Jurnal Sistem Informasi","repository.maranatha.edu","https://repository.maranatha.edu/569/1/Implementasi%20Customer%20Relationship%20Management.pdf","https://scholar.google.com/scholar?cites=7011403467133214693&as_sdt=2005&sciodt=0,5&hl=en",26,"2019-03-24","PDF","","","",,,,,23,2.88,23,1,8
43,"AP Utomo, N Mariana","Analisis Tata Kelola Teknologi Informasi (It Governance) pada Bidang Akademik dengan Cobit Frame Work Studi Kasus pada Universitas Stikubank Semarang",2011,"Dinamik","unisbank.ac.id","https://www.unisbank.ac.id/ojs/index.php/fti1/article/view/361","https://scholar.google.com/scholar?cites=3050019822836368441&as_sdt=2005&sciodt=0,5&hl=en",27,"2019-03-24","","","","",,,,,43,5.38,22,2,8
8,"DP Samantha","Perancangan Sistem Informasi Pada Toko Sahaaba",2011,"","eprints.undip.ac.id","http://eprints.undip.ac.id/27077","https://scholar.google.com/scholar?cites=86595949131942333&as_sdt=2005&sciodt=0,5&hl=en",28,"2019-03-24","","","","",,,,,8,1.00,8,1,8
10,"M Darmawan, PSSA Darat, BK Survei…","Sistem informasi Geografi (SIG) dan Standarisasi Pemetaan Tematik",2011,"… Alam Darat badan …","academia.edu","http://www.academia.edu/download/52831259/Standarisasi_IGT.pdf","https://scholar.google.com/scholar?cites=17819534580722043310&as_sdt=2005&sciodt=0,5&hl=en",29,"2019-03-24","PDF","","","",,,,,10,1.25,3,4,8
11,"RV Imbar, BS Hartanto","Aplikasi Sistem Informasi Sumber Daya Manusia dengan Fitur DSS Menggunakan Metode Topsis pada PT. X",2011,"Jurnal Informatika","repository.maranatha.edu","https://repository.maranatha.edu/1340/1/Aplikasi%20Sistem%20Informasi%20Sumber%20Daya%20Manusia%20dengan%20Fitur%20DSS%20Menggunakan%20Metode%20Topsis%20pada%20PT.X.pdf","https://scholar.google.com/scholar?cites=6103355756493142592&as_sdt=2005&sciodt=0,5&hl=en",30,"2019-03-24","PDF","","","",,,,,11,1.38,6,2,8
11,"B Muliawan, KI Satoto, S Sumardi","Rancang Bangun Sistem Informasi Akademik Berbasis Web Studi Kasus di Teknik Elektro Universitas Diponegoro, STIMIK AKI, dan IAIN Walisongo",2011,"","eprints.undip.ac.id","http://eprints.undip.ac.id/25934","https://scholar.google.com/scholar?cites=7390127540445052867&as_sdt=2005&sciodt=0,5&hl=en",31,"2019-03-24","","","","",,,,,11,1.38,4,3,8
10,"YH Maturbongs, R Satria","Perencanaan Strategis Sistem Informasi Pada Institusi Pendidikan Tinggi Studi Kasus Sekolah Tinggi Ilmu Komunikasi Dan Sekretari Tarakanita",2011,"Jurnal Inovasi dan Kewirausahaan","neliti.com","https://www.neliti.com/publications/125190/perencanaan-strategis-sistem-informasi-pada-institusi-pendidikan-tinggi-studi-ka","https://scholar.google.com/scholar?cites=2177521042913974033&as_sdt=2005&sciodt=0,5&hl=en",32,"2019-03-24","","","","",,,,,10,1.25,5,2,8
26,"E Maria, E Haryani","Audit model development of academic information system: Case study on academic information system of Satya Wacana",2011,"Researchers World","academia.edu","http://www.academia.edu/download/32392846/audit_model_development_of_academic_information_system.pdf","https://scholar.google.com/scholar?cites=9189064700093022260&as_sdt=2005&sciodt=0,5&hl=en",33,"2019-03-24","PDF","","","",,,,,26,3.25,13,2,8
21,"BE Purnama","Pemanfaatan Global Positioning System Untuk Pelacakan Objek Bergerak",2011,"Speed-Sentra Penelitian Engineering dan Edukasi","ijns.org","http://ijns.org/journal/index.php/speed/article/view/848","https://scholar.google.com/scholar?cites=13140480063856208897&as_sdt=2005&sciodt=0,5&hl=en",34,"2019-03-24","","","","",,,,,21,2.63,21,1,8
9,"A Prihantara, BK Riasti","Design Dan Implementasi Sistem Informasi Apotek Pada Apotek Mitra Agung Pacitan",2011,"Speed-Sentra Penelitian Engineering dan …","ejurnal.net","http://ejurnal.net/portal/index.php/speed/article/view/811","https://scholar.google.com/scholar?cites=18002205531812203069&as_sdt=2005&sciodt=0,5&hl=en",35,"2019-03-24","","","","",,,,,9,1.13,5,2,8
17,"RSA Rejeki, AP Utomo","Perancangan dan pengaplikasian sistem penjualan pada “Distro Smith” Berbasis E-commerce",2011,"Dinamik","unisbank.ac.id","https://www.unisbank.ac.id/ojs/index.php/fti1/article/view/463","https://scholar.google.com/scholar?cites=10263013888930353155&as_sdt=2005&sciodt=0,5&hl=en",36,"2019-03-24","","","","",,,,,17,2.13,9,2,8
8,"AG Almustadzichin","Sistem Informasi Data Surat Keterangan Catatan Kepolisian (SKCK) Poltabes Surakarta",2011,"Speed-Sentra Penelitian Engineering dan Edukasi","ijns.org","http://ijns.org/journal/index.php/speed/article/view/826","https://scholar.google.com/scholar?cites=10619154763531869678&as_sdt=2005&sciodt=0,5&hl=en",37,"2019-03-24","","","","",,,,,8,1.00,8,1,8
15,"MS Amri","Membangun sistem navigasi di Surabaya menggunakan google maps API",2011,"Jurnal Teknik Informatika. Institut Teknologi Sepuluh …","core.ac.uk","https://core.ac.uk/download/pdf/12344341.pdf","https://scholar.google.com/scholar?cites=456976528449585055&as_sdt=2005&sciodt=0,5&hl=en",38,"2019-03-24","PDF","","","",,,,,15,1.88,15,1,8
9,"DI Sensuse, M Maulana","Perancangan Strategis Sistem Informasi: Studi Kasus Direktorat Jenderal Penyelenggaraan Haji dan Umrah Departemen Agama RI",2011,"Jurnal Sistem Informasi","jsi.cs.ui.ac.id","http://jsi.cs.ui.ac.id/index.php/jsi/article/view/289","https://scholar.google.com/scholar?cites=15857356665384601196&as_sdt=2005&sciodt=0,5&hl=en",39,"2019-03-24","","","","",,,,,9,1.13,5,2,8
9,"B Gunawan","Pemanfaatan Sistem Informasi Geografis untuk Analisa Potensi Sumber Daya Lahan Pertanian di Kabupaten Kudus",2011,"Jurnal Sains dan Teknologi","jurnal.umk.ac.id","https://jurnal.umk.ac.id/index.php/Saintek/article/view/45","https://scholar.google.com/scholar?cites=10778929118335167180&as_sdt=2005&sciodt=0,5&hl=en",40,"2019-03-24","","","","",,,,,9,1.13,9,1,8
9,"D Arisanti, H Tanuwijaya","Audit Sistem Informasi Ditinjau Dari Perspektif Keuangan Menggunakan Standar COBIT 4.1 pada Direktorat Keuangan Pelabuhan Indonesia III",2011,"… Sarjana, Program Studi Sistem Informasi …","core.ac.uk","https://core.ac.uk/download/pdf/35357498.pdf","https://scholar.google.com/scholar?cites=5794745810612791925&as_sdt=2005&sciodt=0,5&hl=en",41,"2019-03-24","PDF","","","",,,,,9,1.13,5,2,8
26,"A Nasir, R Oktari","Pengaruh Pemanfaatan Teknologi Informasi dan Pengendalian Intern Terhadap Kinerja Instansi Pemerintah (Studi Pada Satuan Kerja Perangkat Daerah Kabupaten …",2011,"Jurnal Ekonomi","ejournal.unri.ac.id","https://ejournal.unri.ac.id/index.php/JE/article/view/803","https://scholar.google.com/scholar?cites=1347478824068536549&as_sdt=2005&sciodt=0,5&hl=en",42,"2019-03-24","","","","",,,,,26,3.25,13,2,8
7,"H Alianto","Analisis dan Perancangan Sistem Informasi Penjualan, Persediaan dan Pembelian pada PT. XYZ",2011,"ComTech: Computer, Mathematics and Engineering …","journal.binus.ac.id","http://journal.binus.ac.id/index.php/comtech/article/view/2802","https://scholar.google.com/scholar?cites=12455494217966314779&as_sdt=2005&sciodt=0,5&hl=en",43,"2019-03-24","","","","",,,,,7,0.88,7,1,8
10,"A Ruliansyah, T Gunawan","Pemanfaatan Citra Penginderaan Jauh dan Sistem Informasi Geografis untuk Pemetaan Daerah Rawan Demam Berdarah Dengue (Studi Kasus di Kecamatan …",2011,"Aspirator Journal of Vector-Borne Diseases","neliti.com","https://www.neliti.com/publications/53850/pemanfaatan-citra-penginderaan-jauh-dan-sistem-informasi-geografis-untuk-pemetaa","https://scholar.google.com/scholar?cites=3446853907483712717&as_sdt=2005&sciodt=0,5&hl=en",44,"2019-03-24","","","","",,,,,10,1.25,5,2,8
7,"E Maria","Perbandingan Sistem Informasi Akademik",2011,"Fokus Ekonomi","unisbank.ac.id","https://www.unisbank.ac.id/ojs/index.php/fe2/article/view/239/176","https://scholar.google.com/scholar?cites=17650191051208718905&as_sdt=2005&sciodt=0,5&hl=en",45,"2019-03-24","PDF","","","",,,,,7,0.88,7,1,8
7,"A Nugroho","Aplikasi Sistem Informasi Pada Jasa Usaha Laundry",2011,"ejournal narotama","elearning.upnjatim.ac.id","http://www.elearning.upnjatim.ac.id/courses/METODOLOGIPENELITIANSI/work/537ab697a42b304205013-AAN_NUGROHO_.pdf","https://scholar.google.com/scholar?cites=4402015923305471357&as_sdt=2005&sciodt=0,5&hl=en",46,"2019-03-24","PDF","","","",,,,,7,0.88,7,1,8
7,"MI Tanjung","Analisis dan Perancangan Sistem Informasi Berbasis Website Menggunakan Arsitektur MVC dengan Framework Codeigniter",2011,"Amikom, Yogyakarta","repository.amikom.ac.id","http://repository.amikom.ac.id/files/PUBLIKASI_07.12.2563.pdf","https://scholar.google.com/scholar?cites=18113233750866213391&as_sdt=2005&sciodt=0,5&hl=en",47,"2019-03-24","PDF","","","",,,,,7,0.88,7,1,8
7,"W Dumadi","Sistem Informasi Pengelolaan Data Penduduk Berbasis Desktop di Desa Petir Kecamatan Rongkop",2011,"","eprints.ums.ac.id","http://eprints.ums.ac.id/16211/2/BAB_I.pdf","https://scholar.google.com/scholar?cites=17773248348392293789&as_sdt=2005&sciodt=0,5&hl=en",48,"2019-03-24","","","","",,,,,7,0.88,7,1,8
6,"Y Payong","Analisis dan Perancangan Sistem Informasi Akademik (Studi Kasus STIKOM Uyelindo Kupang)",2011,"","e-journal.uajy.ac.id","http://e-journal.uajy.ac.id/id/eprint/13609","https://scholar.google.com/scholar?cites=10283004072578211207&as_sdt=2005&sciodt=0,5&hl=en",49,"2019-03-24","","","","",,,,,6,0.75,6,1,8
48,"D Arfianti, W Kawedar","Analisis faktor-faktor yang mempengaruhi nilai informasi pelaporan keuangan pemerintah daerah (Studi pada satuan kerja perangkat daerah di kabupaten Batang)",2011,"","eprints.undip.ac.id","http://eprints.undip.ac.id/29808/","https://scholar.google.com/scholar?cites=10523826205527803919&as_sdt=2005&sciodt=0,5&hl=en",50,"2019-03-24","","","","",,,,,48,6.00,24,2,8
6,"P Setiaji","Sistem informasi geografis obyek wisata di kabupaten kudus",2011,"Jurnal sains dan teknologi","jurnal.umk.ac.id","https://jurnal.umk.ac.id/index.php/Saintek/article/view/50","https://scholar.google.com/scholar?cites=12265840832280499706&as_sdt=2005&sciodt=0,5&hl=en",51,"2019-03-24","","","","",,,,,6,0.75,6,1,8
7,"SV Yulianto","Rancang Bangun Sistem Informasi Berbasis Java Desktop di Pesantren Internasional KH. Mas Mansur Universitas Muhammadiyah Surakarta",2011,"","eprints.ums.ac.id","http://eprints.ums.ac.id/id/eprint/16193","https://scholar.google.com/scholar?cites=4927030613683532221&as_sdt=2005&sciodt=0,5&hl=en",52,"2019-03-24","","","","",,,,,7,0.88,7,1,8
6,"RT Shita, G Triyono","Analisa dan Rancangan Sistem Informasi Antrian Menggunakan Biskitz CMS",2011,"Budi Luhur Information Technology","journal.budiluhur.ac.id","https://journal.budiluhur.ac.id/index.php/bit/article/view/477","https://scholar.google.com/scholar?cites=8782382495958797297&as_sdt=2005&sciodt=0,5&hl=en",53,"2019-03-24","","","","",,,,,6,0.75,3,2,8
7,"N Laila","Sistem Informasi Pengolahan Data Inventory Pada Toko Buku Studi CV. Aneka Ilmu Semarang",2011,"Jurnal Teknik Elektro","journal.unnes.ac.id","http://journal.unnes.ac.id/nju/index.php/jte/article/view/1560","https://scholar.google.com/scholar?cites=15332057316829808979&as_sdt=2005&sciodt=0,5&hl=en",54,"2019-03-24","","","","",,,,,7,0.88,7,1,8
13,"S Alexander","Pengaruh Kematangan, Kinerja Dan Perkembangan Teknologi Informasi Di Perguruan Tinggi Swasta Yogyakarta Dengan Model Cobit Framework",2011,"Telematika","","","https://scholar.google.com/scholar?cites=4126920832814992497&as_sdt=2005&sciodt=0,5&hl=en",55,"2019-03-24","CITATION","","","",,,,,13,1.63,13,1,8
6,"AA Imanuel","Pengukuran Keselarasan Tujuan Sistem Informasi dan Bisnis dari Perspektif Keuangan Balanced Scorecard (Studi Kasus: Bagian Pengembangan dan Penerapan …",2011,"","digilib.stikom.edu","http://digilib.stikom.edu/detil.php?id=2052","https://scholar.google.com/scholar?cites=10196247736072189050&as_sdt=2005&sciodt=0,5&hl=en",56,"2019-03-24","","","","",,,,,6,0.75,6,1,8
6,"DA Suhartono, A Fatchurrochim, RR Isnanto","Aplikasi Sistem Informasi Penjualan Pada Gerai (Outlet) Ponsel Berbasis Web",2011,"","eprints.undip.ac.id","http://eprints.undip.ac.id/25356/","https://scholar.google.com/scholar?cites=9713921413972911385&as_sdt=2005&sciodt=0,5&hl=en",57,"2019-03-24","","","","",,,,,6,0.75,2,3,8
