Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
18,"BH Hayadi","Sistem Pakar",2018,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=rNxiDwAAQBAJ&oi=fnd&pg=PR6&dq=%22sistem+pakar%22&ots=6XS8hxZxi0&sig=cICOUeQGgTnEpYNTx2BY_3H_z50","https://scholar.google.com/scholar?cites=11257762104055452352&as_sdt=2005&sciodt=0,5&hl=en",1,"2019-03-27","BOOK","","","",,,,,18,18.00,18,1,1
16,"HT Sihotang","Sistem pakar untuk mendiagnosa penyakit pada tanaman jagung dengan metode bayes",2018,"Journal Of Informatic Pelita Nusantara","e-jurnal.pelitanusantara.ac.id","http://e-jurnal.pelitanusantara.ac.id/index.php/JIPN/article/view/281","https://scholar.google.com/scholar?cites=16160970849665781564&as_sdt=2005&sciodt=0,5&hl=en",2,"2019-03-27","","","","",,,,,16,16.00,16,1,1
13,"HT Sihotang, E Panggabean…","Sistem Pakar Mendiagnosa Penyakit Herpes Zoster Dengan Menggunakan Metode Teorema Bayes",2018,"… Of Informatic Pelita …","e-jurnal.pelitanusantara.ac.id","http://e-jurnal.pelitanusantara.ac.id/index.php/JIPN/article/view/284","https://scholar.google.com/scholar?cites=746037489940797446&as_sdt=2005&sciodt=0,5&hl=en",3,"2019-03-27","","","","",,,,,13,13.00,4,3,1
24,"DS Maylawati, W Darmalaksana…","Systematic Design of Expert System Using Unified Modelling Language",2018,"IOP Conference Series …","iopscience.iop.org","https://iopscience.iop.org/article/10.1088/1757-899X/288/1/012047/meta","https://scholar.google.com/scholar?cites=1121520858651459353&as_sdt=2005&sciodt=0,5&hl=en",4,"2019-03-27","","","","",,,,,24,24.00,8,3,1
5,"AAHS Gulo, M Syahrizal","PERANCANGAN APLIKASI SISTEM PAKAR MENDIAGNOSA PENYAKIT HEMOFILIA PADA MANUSIA MENERAPKAN METODE CASE BASED REASONING",2018,"Pelita Informatika …","ejurnal.stmik-budidarma.ac.id","https://ejurnal.stmik-budidarma.ac.id/index.php/pelita/article/view/547","https://scholar.google.com/scholar?cites=6982087621286075432&as_sdt=2005&sciodt=0,5&hl=en",5,"2019-03-27","","","","",,,,,5,5.00,3,2,1
4,"Y Sugiyanto, M Muslihudin, F Satria","Sistem Pakar Diagnosis Kualitas Bibit Kambing PE (Peranakan Ettawah) Menggunakan Image Prossesing Berbasis Website",2018,"SEMNASTEKNOMEDIA …","ojs.amikom.ac.id","http://ojs.amikom.ac.id/index.php/semnasteknomedia/article/viewFile/1995/1804","https://scholar.google.com/scholar?cites=17113480824667942137&as_sdt=2005&sciodt=0,5&hl=en",6,"2019-03-27","PDF","","","",,,,,4,4.00,1,3,1
3,"J Jahro","Sistem pakar konseling dan psikoterapi masalah kepribadian dramatik menggunakan metode forward chaining berbasis web",2018,"RABIT (Jurnal Teknologi dan Sistem Informasi …","jurnal.univrab.ac.id","http://jurnal.univrab.ac.id/index.php/rabit/article/view/225","https://scholar.google.com/scholar?cites=15280104837562670178&as_sdt=2005&sciodt=0,5&hl=en",7,"2019-03-27","","","","",,,,,3,3.00,3,1,1
7,"S Nurajizah, M Saputra","Sistem Pakar Berbasis Android Untuk Diagnosa Penyakit Kulit Kucing Dengan Metode Forward Chaining",2018,"Pilar Nusa Mandiri","neliti.com","https://www.neliti.com/publications/227460/sistem-pakar-berbasis-android-untuk-diagnosa-penyakit-kulit-kucing-dengan-metode","https://scholar.google.com/scholar?cites=9541655290162988592&as_sdt=2005&sciodt=0,5&hl=en",8,"2019-03-27","","","","",,,,,7,7.00,4,2,1
4,"PS Ramadhan","Sistem Pakar Pendiagnosaan Dermatitis Imun Menggunakan Teorema Bayes",2018,"InfoTekJar: Jurnal Nasional Informatika dan …","jurnal.uisu.ac.id","http://jurnal.uisu.ac.id/index.php/infotekjar/article/view/643","https://scholar.google.com/scholar?cites=6770696065577314212&as_sdt=2005&sciodt=0,5&hl=en",9,"2019-03-27","","","","",,,,,4,4.00,4,1,1
2,"ED Widianto, YW Zaituun…","Aplikasi Sistem Pakar Pendeteksi Penyakit Tuberkulosis Berbasis Android",2018,"… Informatika: Jurnal Ilmu …","journals.ums.ac.id","http://journals.ums.ac.id/index.php/khif/article/view/5496","https://scholar.google.com/scholar?cites=4528160333309550951&as_sdt=2005&sciodt=0,5&hl=en",10,"2019-03-27","","","","",,,,,2,2.00,1,3,1
