Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
7,"TI Bayu, IR Widiasari, DW Chandra","Penerapan Teknologi Virtualisasi Tingkat Sistem Operasi pada Server Linux Ubuntu 8.04 menggunakan OpenVZ",2010,"Jurnal Teknologi Informasi-Aiti","academia.edu","http://www.academia.edu/download/58443023/JURNAL_Teguh_Indra_Bayu_672004054.pdf","https://scholar.google.com/scholar?cites=17425945079680005516&as_sdt=2005&sciodt=0,5&hl=en",1,"2019-11-14","PDF","","","",,,,,7,0.78,2,3,9
17,"A Baraja","Implementasi Sistem Informasi Akademik Di Universitas Surakarta",2010,"Speed-Sentra Penelitian Engineering dan Edukasi","ijns.org","http://ijns.org/journal/index.php/speed/article/view/840","https://scholar.google.com/scholar?cites=11773548780079177810&as_sdt=2005&sciodt=0,5&hl=en",2,"2019-11-14","","","","",,,,,17,1.89,17,1,9
12,"L Amalia, ZB Fananie, DN Utama","Model Fuzzy Tahani untuk Pemodelan Sistem Pendukung Keputusan (SPK)",2010,"Jurnal Fakultas Hukum UII","researchgate.net","https://www.researchgate.net/profile/Ditdit_Utama/publication/279485996_MODEL_FUZZY_TAHANI_UNTUK_PEMODELAN_SISTEM_PENDUKUNG_KEPUTUSAN_SPK/links/57455a0f08ae298602f764d4/MODEL-FUZZY-TAHANI-UNTUK-PEMODELAN-SISTEM-PENDUKUNG-KEPUTUSAN-SPK.pdf","https://scholar.google.com/scholar?cites=2697667361462666346&as_sdt=2005&sciodt=0,5&hl=en",3,"2019-11-14","PDF","","","",,,,,12,1.33,4,3,9
22,"PY McGinnis","The opera singer's career guide: understanding the European Fach system",2010,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=Lgjl9xrWwE8C&oi=fnd&pg=PR5&dq=%22sistem+operasi%22&ots=aVd3HjPM0Z&sig=1ogQ3gBpVIqZz_O7vJFiSxIgxkw","https://scholar.google.com/scholar?cites=6258672837946539584&as_sdt=2005&sciodt=0,5&hl=en",4,"2019-11-14","BOOK","","","",,,,,22,2.44,22,1,9
2,"BD ARDILESTIAN","Implementasi server voip pada access point Linksys WRT54GL berbasiskan sistem operasi GNU-Linux Distro OpenWrt",2010,"","etd.repository.ugm.ac.id","http://etd.repository.ugm.ac.id/index.php?act=view&buku_id=45779&mod=penelitian_detail&sub=PenelitianDetail&typ=html","https://scholar.google.com/scholar?cites=16140668991988602021&as_sdt=2005&sciodt=0,5&hl=en",5,"2019-11-14","","","","",,,,,2,0.22,2,1,9
4,"M Suwarjo, I Priyanto, R Yatim","Modifikasi Modem Kantronics KPC-3 untuk Apikasi pada Sistem APRS",2010,"","repository.lapan.go.id","http://repository.lapan.go.id/index.php?p=show_detail&id=15","https://scholar.google.com/scholar?cites=9310341782552547285&as_sdt=2005&sciodt=0,5&hl=en",6,"2019-11-14","","","","",,,,,4,0.44,1,3,9
1090,"JAP Lopes, FJ Soares…","Integration of electric vehicles in the electric power system",2010,"Proceedings of the IEEE","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/5593864/","https://scholar.google.com/scholar?cites=17653788170511609886&as_sdt=2005&sciodt=0,5&hl=en",7,"2019-11-14","","","","",,,,,1090,121.11,363,3,9
12,"FE Rasjid, S Kom","Android: Sistem Operasi Pada Smartphone",2010,"Universitas Surabaya, Surabaya","","","https://scholar.google.com/scholar?cites=16426833211875066573&as_sdt=2005&sciodt=0,5&hl=en",8,"2019-11-14","CITATION","","","",,,,,12,1.33,6,2,9
9,"MA Firdaus, A Bardadi","Analisis Sistem Informasi Manajemen Perkuliahan pada Fakultas Ilmu Komputer Universitas Sriwijaya",2010,"Jurnal Sistem Informasi","ejournal.unsri.ac.id","https://ejournal.unsri.ac.id/index.php/jsi/article/view/726","https://scholar.google.com/scholar?cites=7781914678022460913&as_sdt=2005&sciodt=0,5&hl=en",9,"2019-11-14","","","","",,,,,9,1.00,5,2,9
5,"FA Pardede, HL Warnars","Pemanfaatan Teknologi Sistem Informasi Geografis Untuk Menunjang Pembangunan Daerah",2010,"arXiv preprint arXiv:1006.2085","arxiv.org","https://arxiv.org/abs/1006.2085","https://scholar.google.com/scholar?cites=7932498925276295543&as_sdt=2005&sciodt=0,5&hl=en",10,"2019-11-14","","","","",,,,,5,0.56,3,2,9
1,"JR Sipayung","Aplikasi Pemilih Menu Berpenggerak Suara Pada Sistem Operasi GNU/Linux",2010,"","","","https://scholar.google.com/scholar?cites=15457967184216817337&as_sdt=2005&sciodt=0,5&hl=en",11,"2019-11-14","CITATION","","","",,,,,1,0.11,1,1,9
1,"W Lusiana","Membangun Server VoIP Berbasis Asterisk dengan Sistem Operasi Ubuntu 9.04",2010,"","eprints.uns.ac.id","https://eprints.uns.ac.id/10530/","https://scholar.google.com/scholar?cites=12092837062714948145&as_sdt=2005&sciodt=0,5&hl=en",12,"2019-11-14","","","","",,,,,1,0.11,1,1,9
10,"R Prasetyo, I Iftadi, T Rochman","Perancangan Sistem Informasi Tugas Akhir dan Kerja Praktek di Jurusan Teknik Industri UNS",2010,"Performa","eprints.uns.ac.id","https://eprints.uns.ac.id/1217/","https://scholar.google.com/scholar?cites=7520779368785543637&as_sdt=2005&sciodt=0,5&hl=en",13,"2019-11-14","","","","",,,,,10,1.11,3,3,9
13,"K Setemen","Implementasi algoritma genetika dalam pengembangan sistem aplikasi penjadwalan kuliah",2010,"Jurnal IKA","ejournal.undiksha.ac.id","http://ejournal.undiksha.ac.id/index.php/IKA/article/view/156","https://scholar.google.com/scholar?cites=5130753347328472382&as_sdt=2005&sciodt=0,5&hl=en",14,"2019-11-14","","","","",,,,,13,1.44,13,1,9
