Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
13,"DY Qur'ani, S Rosmalinda","Jaringan Syaraf Tiruan Learning Vector Quantization Untuk Aplikasi Pengenalan Tanda Tangan",2010,"Jurnal Fakultas Hukum UII","neliti.com","https://www.neliti.com/publications/88736/jaringan-syaraf-tiruan-learning-vector-quantization-untuk-aplikasi-pengenalan-ta","https://scholar.google.com/scholar?cites=9271458124491216764&as_sdt=2005&sciodt=0,5&hl=en",1,"2019-03-27","","","","",,,,,13,1.44,7,2,9
10,"F Asriani, H Susilawati","Pengenalan Isyarat Tangan Statis pada Sistem Isyarat Bahasa Indonesia Berbasis Jaringan Syaraf Tiruan Perambatan Balik",2010,"Makara Journal of Technology","neliti.com","https://www.neliti.com/publications/150628/pengenalan-isyarat-tangan-statis-pada-sistem-isyarat-bahasa-indonesia-berbasis-j","https://scholar.google.com/scholar?cites=9042828406100993145&as_sdt=2005&sciodt=0,5&hl=en",2,"2019-03-27","","","","",,,,,10,1.11,5,2,9
8,"AS Somantri","Menentukan klasifikasi mutu fisik beras dengan menggunakan teknologi pengolahan citra digital dan jaringan syaraf tiruan",2010,"Jurnal Standardisasi","js.bsn.go.id","http://js.bsn.go.id/index.php/standardisasi/article/view/154","https://scholar.google.com/scholar?cites=5483819403797085432&as_sdt=2005&sciodt=0,5&hl=en",3,"2019-03-27","","","","",,,,,8,0.89,8,1,9
6,"M Susmikanti","Pengenalan Pola Berbasis Jaringan Syaraf Tiruan Dalam Analisa CT Scan Tumor Otak Beligna",2010,"Seminar Nasional Aplikasi Teknologi Informasi …","researchgate.net","https://www.researchgate.net/profile/Mike_Susmikanti/publication/279376414_PENGENALAN_POLA_BERBASIS_JARINGAN_SYARAF_TIRUAN_DALAM_ANALISA_CT_SCAN_TUMOR_OTAK_BELIGNA/links/571a1a6508aed43f63245eba.pdf","https://scholar.google.com/scholar?cites=5849929265948704761&as_sdt=2005&sciodt=0,5&hl=en",4,"2019-03-27","PDF","","","",,,,,6,0.67,6,1,9
5,"W Aribowo","Stabilisator sistem tenaga berbasis jaringan syaraf tiruan berulang untuk sistem mesin tunggal",2010,"Journal Of Telecommunication, Computing …","researchgate.net","https://www.researchgate.net/profile/Widi_Aribowo2/publication/287725999_STABILISATOR_SISTEM_TENAGA_BERBASIS_JARINGAN_SYARAF_TIRUAN_BERULANG_UNTUK_SISTEM_MESIN_TUNGGAL/links/5afe8cfda6fdcc3a5a02992e/STABILISATOR-SISTEM-TENAGA-BERBASIS-JARINGAN-SYARAF-TIRUAN-BERULANG-UNTUK-SISTEM-MESIN-TUNGGAL.pdf","https://scholar.google.com/scholar?cites=14487242566055994532&as_sdt=2005&sciodt=0,5&hl=en",5,"2019-03-27","PDF","","","",,,,,5,0.56,5,1,9
4,"L Afriyanti","Rancang Bangun Tool Untuk Jaringan Syaraf Tiruan (JST) Model Perceptron",2010,"Jurnal Fakultas Hukum UII","neliti.com","https://www.neliti.com/publications/88898/rancang-bangun-tool-untuk-jaringan-syaraf-tiruan-jst-model-perceptron","https://scholar.google.com/scholar?cites=15324805052702467406&as_sdt=2005&sciodt=0,5&hl=en",6,"2019-03-27","","","","",,,,,4,0.44,4,1,9
12,"R Anggraeni, A Indrarti","Klasifikasi status gizi balita berdasarkan indeks Antropometri (BB/U) menggunakan jaringan saraf tiruan",2010,"Universitas Gunadarma","repository.gunadarma.ac.id","http://repository.gunadarma.ac.id/853/","https://scholar.google.com/scholar?cites=4570537608949748034&as_sdt=2005&sciodt=0,5&hl=en",7,"2019-03-27","","","","",,,,,12,1.33,6,2,9
7,"A Fadlil, S Yeki","Sistem Verifikasi Wajah Menggunakan Jaringan Saraf Tiruan Learning Vector Quantization",2010,"Jurnal Informatika Ahmad Dahlan","neliti.com","https://www.neliti.com/publications/103230/sistem-verifikasi-wajah-menggunakan-jaringan-saraf-tiruan-learning-vector-quanti","https://scholar.google.com/scholar?cites=16395433897623470633&as_sdt=2005&sciodt=0,5&hl=en",8,"2019-03-27","","","","",,,,,7,0.78,4,2,9
3,"AE FAHRUDIN","Deteksi diabetic retinopathy pada citra retina dengan jaringan syaraf tiruan",2010,"","etd.repository.ugm.ac.id","http://etd.repository.ugm.ac.id/index.php?mod=penelitian_detail&sub=PenelitianDetail&act=view&typ=html&buku_id=45224","https://scholar.google.com/scholar?cites=8373378653552230652&as_sdt=2005&sciodt=0,5&hl=en",9,"2019-03-27","","","","",,,,,3,0.33,3,1,9
3,"AG Salman, YL Prasetio","Implementasi Jaringan Syaraf Tiruan Recurrent Dengan Metode Pembelajaran Gradient Descent Adaptive Learning Rate Untuk Pendugaan Curah Hujan …",2010,"ComTech: Computer, Mathematics and …","journal.binus.ac.id","http://journal.binus.ac.id/index.php/comtech/article/view/2384","https://scholar.google.com/scholar?cites=9475692927890863891&as_sdt=2005&sciodt=0,5&hl=en",10,"2019-03-27","","","","",,,,,3,0.33,2,2,9
4,"F Yunanti","Aplikasi Jaringan Saraf Tiruan Untuk Memprediksi Prestasi Siswa SMU Dengan Metode Backpropagation",2010,"Digital Library UIN Sunan Kalijaga","digilib.uin-suka.ac.id","http://digilib.uin-suka.ac.id/4240/1/BAB%20I,%20V,%20DAFTAR%20PUSTAKA.pdf","https://scholar.google.com/scholar?cites=3278965584977923465&as_sdt=2005&sciodt=0,5&hl=en",11,"2019-03-27","PDF","","","",,,,,4,0.44,4,1,9
4,"M Nur Indah, R Ismiarti","Implementasi Jaringan Saraf Tiruan dalam Aplikasi Identifikasi Huruf Vokal Berdasarkan Pola Gerak Bibir",2010,"","portal.kopertis3.or.id","http://portal.kopertis3.or.id/handle/123456789/1358","https://scholar.google.com/scholar?cites=7712249919253135027&as_sdt=2005&sciodt=0,5&hl=en",12,"2019-03-27","","","","",,,,,4,0.44,2,2,9
2,"Y Suhari","Jaringan Syaraf Tiruan: Aplikasi Pemilihan Merek",2010,"Dinamik","unisbank.ac.id","https://www.unisbank.ac.id/ojs/index.php/fti1/article/view/116/111","https://scholar.google.com/scholar?cites=13337173264887444092&as_sdt=2005&sciodt=0,5&hl=en",13,"2019-03-27","PDF","","","",,,,,2,0.22,2,1,9
8,"W Fitria, K Usman, D Mursita","… Penerjemah Huruf Jepang Kana (Hiragana-Katakana) Ke Huruf Latin Berbasis Pengolahan Citra Digital dan Jaringan Syaraf Tiruan Self-Organizing Map …",2010,"Bandung: Institut Teknologi Telkom","","","https://scholar.google.com/scholar?cites=5520859074510081161&as_sdt=2005&sciodt=0,5&hl=en",14,"2019-03-27","CITATION","","","",,,,,8,0.89,3,3,9
2,"A Alwi","Pengenalan pola huruf-huruf lontara Bugis-Makassar dengan menggunakan jaringan syaraf tiruan metode backpropagation",2010,"","etd.repository.ugm.ac.id","http://etd.repository.ugm.ac.id/index.php?mod=penelitian_detail&sub=PenelitianDetail&act=view&typ=html&buku_id=48779","https://scholar.google.com/scholar?cites=14237945490448015409&as_sdt=2005&sciodt=0,5&hl=en",15,"2019-03-27","","","","",,,,,2,0.22,2,1,9
2,"I SAFITRI","Penggunaan Jaringan Syaraf Tiruan Untuk Pengklasifikasian Status Gizi",2010,"","academia.edu","http://www.academia.edu/download/34631546/06510019-inda-safitri-BP-Gizi.ps.pdf","https://scholar.google.com/scholar?cites=9133465641880508056&as_sdt=2005&sciodt=0,5&hl=en",16,"2019-03-27","PDF","","","",,,,,2,0.22,2,1,9
